Qx, Qy, Qz, Qw, x, y, z, q7
-0.687506,-0.452598,-0.299407,0.482542,0.617821,0.0461341,0.446995,-0.193465
-0.68629,-0.460893,-0.293716,0.479912,0.620993,0.0539984,0.449978,-0.194106
-0.685526,-0.469335,-0.288964,0.475688,0.623619,0.0618838,0.452897,-0.194094
-0.684221,-0.478227,-0.283941,0.471718,0.625968,0.0698757,0.455543,-0.195761
-0.68269,-0.487539,-0.274668,0.469891,0.627216,0.0777545,0.457767,-0.194574
-0.681199,-0.498605,-0.264616,0.466197,0.628129,0.0855061,0.459773,-0.194683
-0.680583,-0.509469,-0.256438,0.459879,0.629252,0.0929364,0.461854,-0.194563
-0.679422,-0.519608,-0.248918,0.454349,0.628512,0.100653,0.46421,-0.191332
-0.674975,-0.532209,-0.242957,0.449594,0.62694,0.107581,0.468209,-0.194518
-0.671074,-0.544182,-0.237212,0.444135,0.625151,0.114498,0.472151,-0.195646
-0.668007,-0.554115,-0.232485,0.438947,0.623882,0.121554,0.475832,-0.194689
-0.664993,-0.561371,-0.22884,0.436211,0.623262,0.128623,0.479146,-0.193377
-0.662022,-0.567857,-0.225831,0.433896,0.622658,0.135124,0.481783,-0.192864
-0.660023,-0.573771,-0.221704,0.431282,0.621714,0.140923,0.483551,-0.190564
-0.658821,-0.578375,-0.217043,0.429336,0.620247,0.145576,0.484626,-0.186369
-0.658597,-0.581482,-0.215679,0.42616,0.619561,0.14852,0.485247,-0.183664
-0.657583,-0.58348,-0.215267,0.425201,0.618782,0.150147,0.485413,-0.183988
-0.65732,-0.583927,-0.214268,0.425499,0.617779,0.150398,0.485049,-0.182574
-0.659162,-0.583401,-0.214874,0.423057,0.617105,0.149467,0.484344,-0.178395
-0.660019,-0.58275,-0.219019,0.420485,0.616698,0.147697,0.483766,-0.178633
-0.658994,-0.581456,-0.222526,0.422041,0.615015,0.145604,0.483542,-0.180012
-0.658328,-0.579971,-0.22678,0.422858,0.613297,0.143248,0.483374,-0.180778
-0.657568,-0.577648,-0.23281,0.423942,0.611747,0.140507,0.483445,-0.182318
-0.655943,-0.575049,-0.2379,0.427154,0.609859,0.137731,0.483373,-0.184874
-0.65594,-0.572149,-0.240543,0.429565,0.608107,0.13468,0.482719,-0.183557
-0.656852,-0.569329,-0.242834,0.430628,0.606865,0.131305,0.48177,-0.181921
-0.657333,-0.56605,-0.246122,0.432348,0.606128,0.128068,0.480941,-0.18229
-0.658707,-0.562326,-0.248751,0.433611,0.60554,0.12452,0.480188,-0.18037
-0.659725,-0.559221,-0.252315,0.434019,0.604818,0.120896,0.47984,-0.179272
-0.658874,-0.555977,-0.257965,0.436152,0.604401,0.117137,0.480727,-0.18181
-0.657607,-0.552281,-0.264404,0.438896,0.603035,0.113913,0.481305,-0.183656
-0.656797,-0.548494,-0.270582,0.441086,0.601417,0.110975,0.48191,-0.183702
-0.65537,-0.545033,-0.277373,0.443276,0.599888,0.108199,0.482461,-0.186068
-0.65453,-0.541225,-0.285242,0.444187,0.598394,0.105228,0.482967,-0.187638
-0.652699,-0.537596,-0.29496,0.444941,0.59668,0.1022,0.483888,-0.191608
-0.650805,-0.533224,-0.305812,0.44565,0.594669,0.0992771,0.484994,-0.194757
-0.648105,-0.527614,-0.319393,0.446735,0.592418,0.0962469,0.486899,-0.198411
-0.644003,-0.521071,-0.333706,0.449873,0.589963,0.0934798,0.489393,-0.203427
-0.640725,-0.514853,-0.346681,0.451897,0.58753,0.0905551,0.491868,-0.206377
-0.639791,-0.509313,-0.35743,0.451122,0.585287,0.0878121,0.494048,-0.204402
-0.637984,-0.505089,-0.368916,0.449181,0.583046,0.08528,0.496361,-0.205922
-0.635137,-0.500422,-0.380095,0.449119,0.57967,0.0826349,0.499246,-0.206334
-0.631442,-0.496269,-0.389815,0.450601,0.575297,0.0807585,0.502654,-0.205277
-0.628086,-0.494347,-0.400375,0.448139,0.571033,0.0790438,0.506337,-0.20606
-0.62699,-0.493111,-0.410818,0.441537,0.566915,0.0770834,0.510022,-0.203335
-0.6245,-0.49149,-0.41977,0.43844,0.562236,0.0756981,0.513823,-0.200756
