Qx, Qy, Qz, Qw, x, y, z, q7
-0.481871,-0.639427,-0.41454,0.432538,0.288214,0.335633,0.376719,-0.701824
-0.44185,-0.663371,-0.407091,0.446077,0.253966,0.347812,0.388993,-0.7421
-0.413447,-0.671314,-0.398996,0.46819,0.224217,0.360715,0.409163,-0.725046
-0.382588,-0.676969,-0.401164,0.484156,0.201166,0.372505,0.434529,-0.714655
-0.352244,-0.678745,-0.412915,0.494702,0.18528,0.38321,0.464291,-0.70431
-0.319268,-0.682171,-0.433633,0.494645,0.176715,0.392088,0.495429,-0.707199
-0.288746,-0.682123,-0.459873,0.489746,0.174571,0.399533,0.528019,-0.711825
-0.263257,-0.677951,-0.486452,0.484193,0.177449,0.405322,0.56115,-0.710785
-0.243316,-0.670729,-0.510088,0.480344,0.184233,0.409665,0.593473,-0.704997
-0.227525,-0.662076,-0.532329,0.475935,0.195125,0.412331,0.624504,-0.701297
-0.215487,-0.652903,-0.555638,0.467493,0.210584,0.414343,0.653527,-0.700267
-0.210162,-0.644487,-0.578073,0.454203,0.230449,0.414947,0.680095,-0.686524
-0.211997,-0.635671,-0.598709,0.438779,0.253917,0.414241,0.703759,-0.662808
-0.215416,-0.628133,-0.616635,0.422856,0.280967,0.412722,0.723165,-0.665861
-0.228202,-0.622484,-0.629644,0.404953,0.310896,0.409795,0.737988,-0.647086
-0.244132,-0.61805,-0.636844,0.390953,0.341385,0.405272,0.748309,-0.637965
-0.262827,-0.608323,-0.64283,0.384232,0.372944,0.398482,0.755663,-0.640675
-0.275434,-0.59859,-0.654044,0.371555,0.4049,0.389689,0.759856,-0.68489
-0.288307,-0.589773,-0.666018,0.354213,0.437642,0.379792,0.75913,-0.744238
-0.307385,-0.587463,-0.673532,0.326735,0.470242,0.36793,0.752572,-0.775503
-0.333138,-0.583503,-0.67506,0.304692,0.501513,0.354352,0.741589,-0.783882
-0.353916,-0.5819,-0.676413,0.280359,0.530094,0.339184,0.726884,-0.819169
