Qx, Qy, Qz, Qw, x, y, z, q7
-0.618838,-0.752963,-0.146219,0.169432,0.337211,0.155937,0.354315,-0.124315
-0.615705,-0.758794,-0.127231,0.170151,0.323738,0.142841,0.344758,-0.142575
-0.606713,-0.769918,-0.113296,0.162141,0.313194,0.135662,0.336224,-0.170777
-0.608467,-0.769855,-0.103867,0.162181,0.306427,0.13354,0.329603,-0.166861
-0.608816,-0.77138,-0.0991793,0.156459,0.302611,0.133082,0.324115,-0.167521
-0.609456,-0.770847,-0.0982438,0.157182,0.300242,0.13388,0.319207,-0.169753
-0.606733,-0.774142,-0.100606,0.149862,0.300462,0.134035,0.315254,-0.183037
-0.606348,-0.773957,-0.106671,0.14817,0.300725,0.135545,0.314153,-0.1875
-0.601546,-0.779289,-0.105338,0.140552,0.300293,0.135116,0.3136,-0.199707
-0.603945,-0.77777,-0.105543,0.138509,0.300021,0.135615,0.312711,-0.192274
-0.602915,-0.778447,-0.112056,0.134001,0.300568,0.137909,0.313528,-0.191271
-0.615913,-0.76213,-0.132735,0.148965,0.303907,0.150263,0.318956,-0.140961
-0.603089,-0.769916,-0.146207,0.148785,0.308838,0.168874,0.326048,-0.141418
-0.593555,-0.772806,-0.161145,0.156513,0.314743,0.195967,0.333362,-0.120956
-0.580213,-0.780473,-0.170515,0.158553,0.320752,0.225557,0.336788,-0.111014
-0.572175,-0.781563,-0.182004,0.169264,0.32621,0.255925,0.338618,-0.0969696
-0.563642,-0.788661,-0.177785,0.169451,0.32875,0.280378,0.336894,-0.0942849
-0.561838,-0.787212,-0.182869,0.176621,0.331666,0.302446,0.335716,-0.0834079
-0.559144,-0.790635,-0.178712,0.174116,0.331749,0.31807,0.332526,-0.0784786
-0.553843,-0.794735,-0.175284,0.175871,0.330313,0.330148,0.328386,-0.0831111
-0.551592,-0.796973,-0.171697,0.176353,0.327752,0.338063,0.324598,-0.079607
-0.549523,-0.800351,-0.164781,0.1741,0.324742,0.341906,0.321029,-0.0759615
-0.550921,-0.799778,-0.165291,0.171814,0.324065,0.344536,0.318955,-0.0699662
-0.550717,-0.802466,-0.161033,0.163789,0.323739,0.344153,0.315618,-0.0707055
-0.549448,-0.804296,-0.155948,0.163999,0.322252,0.343006,0.311906,-0.0765479
-0.550689,-0.803672,-0.157657,0.161238,0.321568,0.342763,0.311238,-0.0711944
-0.549425,-0.804845,-0.157359,0.159985,0.321784,0.342206,0.3109,-0.075375
-0.551076,-0.802589,-0.160236,0.162761,0.322637,0.342746,0.310898,-0.0734064
-0.544011,-0.805821,-0.167841,0.16289,0.322828,0.343226,0.311885,-0.0928654
-0.540409,-0.803604,-0.181512,0.170974,0.322891,0.344074,0.316851,-0.103438
-0.536379,-0.801849,-0.19617,0.175652,0.324225,0.341672,0.325166,-0.115605
-0.531283,-0.802092,-0.209098,0.175114,0.326463,0.332748,0.336132,-0.136521
-0.5261,-0.799584,-0.223972,0.183631,0.328977,0.317517,0.349003,-0.166078
-0.521983,-0.801896,-0.234024,0.172421,0.33619,0.292834,0.357214,-0.211751
-0.518737,-0.805197,-0.239777,0.158355,0.345389,0.261801,0.361323,-0.275742
-0.523527,-0.799801,-0.252129,0.150561,0.354451,0.228353,0.364946,-0.33071
-0.528325,-0.801268,-0.251194,0.125476,0.363106,0.190478,0.363504,-0.395524
-0.555824,-0.788375,-0.237823,0.11386,0.370666,0.151374,0.358427,-0.405628
-0.576984,-0.781552,-0.216722,0.0964202,0.377007,0.113506,0.349806,-0.430269
-0.603809,-0.766231,-0.205633,0.0775837,0.384825,0.0821478,0.341425,-0.425636
-0.617241,-0.757475,-0.203548,0.0617486,0.389074,0.0582144,0.337212,-0.436983
-0.629459,-0.749428,-0.198417,0.0526359,0.391204,0.041217,0.333624,-0.436878
-0.635565,-0.746085,-0.191882,0.0509435,0.391703,0.032064,0.329589,-0.44046
-0.63606,-0.747821,-0.184114,0.0478937,0.390641,0.0287418,0.325998,-0.445614
-0.633992,-0.750532,-0.180037,0.0484014,0.389058,0.0289758,0.323513,-0.453371
-0.632059,-0.752791,-0.17804,0.0459224,0.387895,0.0300024,0.321194,-0.459353
-0.627509,-0.756095,-0.180583,0.0440658,0.387376,0.0311562,0.320484,-0.473035
-0.62856,-0.754786,-0.182382,0.044127,0.387364,0.0316716,0.320024,-0.47098
-0.627875,-0.754511,-0.185853,0.044107,0.387386,0.0327372,0.32025,-0.472653
-0.62582,-0.755805,-0.187579,0.0438377,0.387339,0.0333204,0.320468,-0.478764
-0.625862,-0.755122,-0.190216,0.0436481,0.387635,0.0335376,0.320545,-0.479828
-0.624684,-0.755547,-0.19259,0.0427526,0.38798,0.033696,0.320395,-0.484542
-0.625155,-0.755333,-0.192088,0.0418859,0.388058,0.0337524,0.319543,-0.483472
-0.625653,-0.75423,-0.194633,0.04258,0.388477,0.034209,0.319221,-0.482374
-0.626833,-0.752945,-0.195737,0.0429153,0.388819,0.034392,0.319059,-0.479076
-0.627033,-0.751737,-0.199022,0.0459413,0.388991,0.0353202,0.319452,-0.478839
