Qx, Qy, Qz, Qw, x, y, z, q7
-0.717832,-0.682828,-0.135523,0.00983848,0.282133,0.0011305,0.37442,-0.237349
-0.72094,-0.679013,-0.138195,0.00946294,0.282683,0.001011,0.37386,-0.231256
-0.724077,-0.675007,-0.141377,0.00949818,0.282268,0.0012485,0.373588,-0.223795
-0.728814,-0.670726,-0.137326,0.00990939,0.280546,0.0009985,0.37305,-0.208726
-0.739406,-0.658837,-0.138315,0.0090367,0.281161,0.004537,0.375749,-0.159538
-0.755273,-0.637922,-0.148224,0.0254617,0.289519,0.0211395,0.384831,-0.065285
-0.74775,-0.64005,-0.173857,0.0313099,0.307121,0.055817,0.398972,0.0127196
-0.727918,-0.653001,-0.206646,0.031968,0.327931,0.105251,0.415265,0.0817685
-0.70533,-0.664434,-0.244193,0.0375134,0.34855,0.160831,0.430234,0.128873
-0.690255,-0.673184,-0.258431,0.0598734,0.359714,0.213734,0.438079,0.162342
-0.679721,-0.68385,-0.256615,0.0669165,0.369527,0.254398,0.43477,0.172613
-0.676219,-0.692881,-0.24109,0.0672193,0.375055,0.280485,0.423222,0.176851
-0.68232,-0.695466,-0.217222,0.0598389,0.3767,0.294495,0.407014,0.193639
-0.676605,-0.706015,-0.203732,0.0473453,0.378965,0.300353,0.392978,0.169527
-0.679258,-0.70635,-0.194114,0.0447107,0.379185,0.3017,0.38308,0.167284
-0.680455,-0.707204,-0.187016,0.043233,0.377968,0.302131,0.376536,0.166662
-0.679664,-0.708761,-0.184837,0.039376,0.376781,0.302254,0.372933,0.163106
-0.679936,-0.710176,-0.178953,0.036219,0.376308,0.301318,0.368235,0.158356
-0.685998,-0.703518,-0.180513,0.0434135,0.376846,0.300679,0.363512,0.165943
-0.686704,-0.702317,-0.182187,0.0446922,0.37706,0.300408,0.363132,0.167309
-0.689165,-0.699221,-0.184318,0.0465757,0.378505,0.300596,0.363028,0.170622
-0.684389,-0.702371,-0.189735,0.0478246,0.378803,0.30159,0.363523,0.157505
-0.674632,-0.706677,-0.20793,0.0473819,0.377073,0.301172,0.373839,0.141788
-0.661959,-0.707388,-0.241906,0.0537952,0.373081,0.295728,0.399401,0.130288
-0.643491,-0.711717,-0.271747,0.0743754,0.360386,0.277138,0.434738,0.0976281
-0.62408,-0.720679,-0.283818,0.102926,0.341834,0.24326,0.46327,0.029667
-0.585656,-0.757268,-0.268248,0.107681,0.32041,0.193344,0.470985,-0.120705
-0.59142,-0.767469,-0.229406,0.0926621,0.300436,0.133384,0.455713,-0.211685
-0.644071,-0.736903,-0.190601,0.0762775,0.283575,0.070514,0.43298,-0.238645
-0.699884,-0.699918,-0.136162,0.0416677,0.268186,0.0140395,0.40786,-0.248385
-0.728156,-0.674929,-0.114274,0.0346523,0.259823,-0.019101,0.392058,-0.271435
-0.729724,-0.672093,-0.122076,0.0298667,0.258637,-0.0310235,0.385982,-0.311728
