Format Version,1.2,Take Name,Test_4_dx,Capture Frame Rate,120,Export Frame Rate,120,Capture Start Time,2025-02-27 02.24.19.278 PM,Total Frames,24451,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,
,,arm_elbow,arm_elbow,arm_elbow,arm_finger,arm_finger,arm_finger,arm_hand,arm_hand,arm_hand,arm_shoulder,arm_shoulder,arm_shoulder,arm_EE,arm_EE,arm_EE,
,,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000003,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,
70,0.583333,-0.117236,0.316251,0.633986,0.219839,0.361131,0.431174,0.12008,0.390651,0.448794,-0.257244,0.571467,0.50562,0.224535,0.299787,0.426031,
71,0.591667,-0.115846,0.317201,0.633937,0.221602,0.36324,0.432063,0.121637,0.392128,0.449454,-0.257482,0.571469,0.505594,0.226758,0.301997,0.427038,
72,0.6,-0.1143,0.318253,0.633837,0.223532,0.365581,0.432973,0.123349,0.393808,0.450117,-0.257726,0.571472,0.505552,0.229173,0.304447,0.428026,
73,0.608333,-0.112599,0.319414,0.633686,0.225632,0.368157,0.433904,0.125217,0.395695,0.450778,-0.257974,0.571481,0.505492,0.231782,0.307139,0.428999,
74,0.616667,-0.11074,0.32069,0.633484,0.227894,0.370973,0.434851,0.127239,0.397791,0.451432,-0.258221,0.571501,0.505414,0.234583,0.310079,0.429961,
75,0.625,-0.108727,0.322086,0.633231,0.230307,0.374037,0.435802,0.129406,0.400096,0.452074,-0.258464,0.571537,0.505321,0.237571,0.313279,0.430917,
76,0.633333,-0.106567,0.323604,0.632926,0.232853,0.377356,0.436746,0.131699,0.402609,0.452699,-0.258697,0.571593,0.505211,0.240719,0.316747,0.431851,
77,0.641667,-0.10427,0.325244,0.632571,0.235512,0.380931,0.437678,0.1341,0.405324,0.453302,-0.258915,0.571672,0.505081,0.243983,0.320478,0.43272,
78,0.65,-0.101855,0.327002,0.632163,0.238261,0.384759,0.438589,0.136587,0.408231,0.45388,-0.259114,0.571779,0.50493,0.247336,0.324466,0.433503,
79,0.658333,-0.099339,0.328873,0.631702,0.241077,0.388831,0.439468,0.13914,0.411321,0.454432,-0.259289,0.571919,0.504757,0.250767,0.3287,0.4342,
80,0.666667,-0.096738,0.330849,0.63119,0.243944,0.393131,0.44031,0.141742,0.414579,0.454955,-0.259437,0.572093,0.504565,0.254259,0.333165,0.434832,
81,0.675,-0.094069,0.33292,0.630628,0.246841,0.397631,0.441121,0.14438,0.41799,0.455447,-0.259557,0.572302,0.504356,0.257796,0.337838,0.435437,
82,0.683333,-0.091348,0.335078,0.630018,0.249754,0.402297,0.44191,0.147042,0.421538,0.45591,-0.259648,0.572545,0.50413,0.26136,0.342689,0.436038,
83,0.691667,-0.088591,0.33731,0.629366,0.25267,0.407095,0.442681,0.14972,0.425204,0.456343,-0.259711,0.572817,0.503888,0.264935,0.347687,0.43663,
84,0.7,-0.085814,0.339605,0.628674,0.255579,0.411993,0.443426,0.152404,0.42897,0.456746,-0.259749,0.573116,0.503635,0.268501,0.352794,0.437206,
85,0.708333,-0.08303,0.34195,0.627948,0.258468,0.416965,0.444135,0.155084,0.432815,0.457121,-0.259764,0.573436,0.503376,0.272042,0.357978,0.437757,
86,0.716667,-0.08025,0.344335,0.62719,0.261325,0.421981,0.444806,0.157748,0.436714,0.457463,-0.259761,0.573774,0.503114,0.275543,0.363208,0.438274,
87,0.725,-0.077487,0.346747,0.626405,0.264134,0.42702,0.445439,0.160384,0.440645,0.457769,-0.259743,0.574124,0.502853,0.27899,0.368463,0.438751,
88,0.733333,-0.074752,0.349179,0.625595,0.266885,0.432063,0.446018,0.162978,0.444583,0.458034,-0.259712,0.574483,0.502594,0.282374,0.373723,0.439188,
89,0.741667,-0.072051,0.351618,0.624763,0.269568,0.437093,0.446534,0.16552,0.448506,0.458257,-0.259674,0.574849,0.502338,0.285685,0.37897,0.439586,
90,0.75,-0.069394,0.354058,0.623913,0.27217,0.442088,0.446985,0.167998,0.452389,0.45843,-0.259634,0.575217,0.502089,0.288914,0.384186,0.439947,
91,0.758333,-0.066787,0.356489,0.623045,0.274682,0.447025,0.447374,0.170398,0.456214,0.458552,-0.259595,0.575586,0.501851,0.292055,0.389352,0.440272,
92,0.766667,-0.06424,0.358904,0.62216,0.2771,0.451883,0.447708,0.172712,0.459968,0.45862,-0.25956,0.575951,0.501623,0.295102,0.394448,0.440562,
93,0.775,-0.061759,0.361296,0.621263,0.279422,0.456636,0.447996,0.174942,0.463632,0.458646,-0.259531,0.576308,0.501403,0.298053,0.399451,0.440818,
94,0.783333,-0.05935,0.363658,0.620357,0.28165,0.461261,0.448245,0.177094,0.467192,0.458656,-0.259509,0.576654,0.501191,0.300903,0.404337,0.441041,
95,0.791667,-0.057015,0.365985,0.619445,0.283791,0.465736,0.448454,0.179173,0.470626,0.458657,-0.259497,0.576987,0.500986,0.303653,0.409084,0.441232,
96,0.8,-0.054757,0.368271,0.618528,0.285853,0.470042,0.448616,0.181185,0.473921,0.458636,-0.259495,0.577306,0.50079,0.306303,0.413672,0.441387,
97,0.808333,-0.052577,0.370512,0.617607,0.287843,0.474164,0.448736,0.183139,0.47707,0.458588,-0.259508,0.577609,0.500601,0.308853,0.418082,0.441503,
98,0.816667,-0.050476,0.372704,0.616684,0.289763,0.478088,0.448823,0.185039,0.480068,0.458513,-0.259535,0.577894,0.500422,0.311306,0.422298,0.441578,
99,0.825,-0.048453,0.37484,0.615761,0.291617,0.481812,0.448869,0.186883,0.48291,0.458407,-0.25958,0.578162,0.50025,0.313664,0.426308,0.44161,
100,0.833333,-0.046509,0.376919,0.614837,0.293409,0.485333,0.448872,0.188668,0.48559,0.458264,-0.259643,0.578414,0.500086,0.315931,0.430107,0.441603,
101,0.841667,-0.044645,0.378941,0.613915,0.295132,0.488652,0.448838,0.190394,0.488105,0.458081,-0.259724,0.578649,0.499928,0.318108,0.433696,0.441559,
102,0.85,-0.04286,0.380907,0.612995,0.296782,0.491773,0.448766,0.192055,0.490449,0.457859,-0.259822,0.578867,0.499776,0.320199,0.43708,0.441485,
103,0.858333,-0.041155,0.382818,0.612078,0.29836,0.494699,0.448653,0.193651,0.49262,0.457597,-0.259937,0.57907,0.499628,0.322205,0.440266,0.441386,
104,0.866667,-0.039526,0.384672,0.611165,0.299868,0.497438,0.448503,0.195183,0.494617,0.457293,-0.260066,0.579258,0.499482,0.324132,0.44326,0.441269,
105,0.875,-0.037973,0.38647,0.610252,0.30131,0.499989,0.44832,0.196656,0.496442,0.45695,-0.26021,0.57943,0.499339,0.325982,0.446065,0.441143,
106,0.883333,-0.036494,0.388214,0.60934,0.302694,0.502352,0.448109,0.198076,0.498098,0.456573,-0.260367,0.579588,0.4992,0.327762,0.448679,0.441019,
107,0.891667,-0.035086,0.389903,0.608429,0.304029,0.504521,0.447874,0.19945,0.49959,0.456171,-0.260536,0.579729,0.499063,0.329477,0.451101,0.440904,
108,0.9,-0.033746,0.391537,0.607517,0.305323,0.506493,0.447625,0.200788,0.500925,0.455745,-0.260717,0.579856,0.498927,0.33113,0.453327,0.440798,
109,0.908333,-0.03247,0.393114,0.606606,0.306586,0.508265,0.447368,0.202099,0.50211,0.455301,-0.260908,0.579969,0.49879,0.332727,0.455355,0.440703,
110,0.916667,-0.031257,0.394632,0.605697,0.307824,0.509838,0.447111,0.203387,0.503152,0.454848,-0.261108,0.580068,0.498649,0.33427,0.457184,0.440625,
111,0.925,-0.030103,0.396089,0.604792,0.30904,0.511218,0.44686,0.204653,0.504059,0.454389,-0.261312,0.580155,0.498506,0.335761,0.458817,0.440565,
112,0.933333,-0.029007,0.397481,0.603894,0.310234,0.512419,0.446618,0.205894,0.504837,0.453928,-0.261517,0.580231,0.498364,0.337204,0.460261,0.440517,
113,0.941667,-0.027969,0.398805,0.603008,0.311402,0.513454,0.446388,0.207105,0.505494,0.453468,-0.261721,0.580297,0.498223,0.338599,0.461525,0.440474,
